Date,Open,High,Low,Close,Vol,OI
3/17/2022,14240.25,14240.25,14240.25,14240.25,0,0
3/18/2022,14595.25,14595.25,14595.25,14595.25,0,0
3/21/2022,14543.75,14543.75,14543.75,14543.75,0,0
3/22/2022,14824.75,14824.75,14824.75,14824.75,0,0
3/23/2022,14620.5,14620.5,14620.5,14620.5,0,0
3/24/2022,14934.0,14934.0,14934.0,14934.0,0,0
3/25/2022,14930.0,14930.0,14930.0,14930.0,0,0
3/28/2022,15159.75,15159.75,15159.75,15159.75,0,0
3/29/2022,15407.5,15407.5,15407.5,15407.5,0,0
3/30/2022,15233.75,15233.75,15233.75,15233.75,0,0
3/31/2022,15022.25,15022.25,15022.25,15022.25,0,0
4/1/2022,15035.25,15035.25,15035.25,15035.25,0,0
4/4/2022,15331.5,15331.5,15331.5,15331.5,0,0
4/5/2022,14983.75,14983.75,14983.75,14983.75,0,0
4/6/2022,14660.0,14660.0,14660.0,14660.0,0,0
4/7/2022,14690.75,14690.75,14690.75,14690.75,0,0
4/8/2022,14478.5,14478.5,14478.5,14478.5,0,0
4/11/2022,14146.5,14146.5,14146.5,14146.5,0,0
4/12/2022,14097.75,14097.75,14097.75,14097.75,0,0
4/13/2022,14376.5,14376.5,14376.5,14376.5,0,12
4/14/2022,14049.0,14049.0,14049.0,14049.0,0,12
4/18/2022,14057.25,14057.25,14057.25,14057.25,0,12
4/19/2022,14369.5,14369.5,14369.5,14369.5,0,12
4/20/2022,14166.75,14166.75,14166.75,14166.75,0,12
4/21/2022,13882.0,13882.0,13882.0,13882.0,0,12
4/22/2022,13502.0,13502.0,13502.0,13502.0,0,12
4/25/2022,13716.0,13716.0,13716.0,13716.0,0,12
4/26/2022,13185.0,13185.0,13185.0,13185.0,0,12
4/27/2022,13191.25,13191.25,13191.25,13191.25,0,12
4/28/2022,13623.0,13623.0,13623.0,13623.0,0,12
4/29/2022,13008.25,13008.25,13008.25,13008.25,0,12
5/2/2022,13251.25,13251.25,13251.25,13251.25,0,12
5/3/2022,13261.0,13261.0,13261.0,13261.0,0,12
5/4/2022,13714.5,13714.5,13714.5,13714.5,0,12
5/5/2022,13017.75,13017.75,13017.75,13017.75,0,12
5/6/2022,12858.5,12858.5,12858.5,12858.5,0,12
5/9/2022,12345.5,12345.5,12345.5,12345.5,0,12
5/10/2022,12506.5,12506.5,12506.5,12506.5,0,12
5/11/2022,12114.0,12114.0,12114.0,12114.0,0,12
5/12/2022,12094.25,12094.25,12094.25,12094.25,0,12
5/13/2022,12536.75,12536.75,12536.75,12536.75,0,12
5/16/2022,12396.0,12396.0,12396.0,12396.0,0,12
5/17/2022,12710.25,12710.25,12710.25,12710.25,0,12
5/18/2022,12075.75,12075.75,12075.75,12075.75,0,12
5/19/2022,12019.25,12019.25,12019.25,12019.25,0,12
5/20/2022,11989.25,11989.25,11989.25,11989.25,0,12
5/23/2022,12185.75,12185.75,12185.75,12185.75,0,12
5/24/2022,11902.5,11917.0,11902.5,11917.0,0,12
5/25/2022,12100.75,12100.75,12097.0,12097.0,0,12
5/26/2022,12439.0,12439.0,12439.0,12439.0,0,12
5/27/2022,12842.5,12871.0,12842.5,12871.0,0,12
5/31/2022,12809.75,12841.0,12809.75,12841.0,0,12
6/1/2022,12720.0,12791.0,12720.0,12751.0,0,12
6/2/2022,13068.25,13093.0,13068.25,13093.0,0,12
6/3/2022,12718.75,12840.0,12718.75,12840.0,0,12
6/6/2022,12773.75,12895.0,12773.75,12895.0,0,12
6/7/2022,12881.25,13003.0,12881.25,13003.0,0,12
6/8/2022,12778.0,12905.0,12778.0,12905.0,0,12
6/9/2022,12436.0,12564.0,12436.0,12564.0,0,12
6/10/2022,11992.25,12129.0,11992.25,12129.0,0,12
6/13/2022,11442.0,11589.0,11442.0,11589.0,0,12
6/14/2022,11456.5,11615.0,11456.5,11615.0,0,12
6/15/2022,12000.0,12000.0,11743.5,11897.0,0,12
6/16/2022,11263.5,11426.0,11263.5,11426.0,1,1
6/17/2022,11412.0,11574.0,11412.0,11574.0,0,1
6/21/2022,11691.0,11691.0,11691.0,11691.0,0,1
6/22/2022,11686.5,11843.0,11686.5,11843.0,0,1
6/23/2022,11858.0,12013.0,11858.0,12013.0,0,1
6/24/2022,12258.5,12416.0,12258.5,12416.0,0,1
6/27/2022,12132.0,12318.0,12132.0,12318.0,0,1
6/28/2022,11781.75,11960.0,11781.75,11960.0,0,1
6/29/2022,11806.25,11965.0,11806.25,11965.0,0,1
6/30/2022,11627.25,11800.0,11627.25,11800.0,0,1
7/1/2022,11809.0,11852.0,11809.0,11852.0,0,1
7/5/2022,12005.75,12048.5,12005.75,12048.5,0,1
7/6/2022,12085.0,12124.0,12085.0,12124.0,0,1
7/7/2022,12350.25,12392.5,12350.25,12392.5,0,1
7/8/2022,12362.5,12414.0,12362.5,12414.0,0,1
7/11/2022,12083.0,12142.0,12083.0,12142.0,0,1
7/12/2022,11978.25,12034.0,11978.25,12034.0,0,1
7/13/2022,11962.0,12024.0,11962.0,12024.0,0,1
7/14/2022,11996.0,12057.0,11996.0,12057.0,0,1
7/15/2022,12213.5,12266.0,12213.5,12266.0,0,1
7/18/2022,12109.0,12166.0,12109.0,12166.0,0,1
7/19/2022,12489.25,12533.0,12489.25,12533.0,0,1
7/20/2022,12677.5,12724.0,12677.5,12724.0,0,1
7/21/2022,12852.5,12899.0,12852.5,12899.0,0,1
7/22/2022,12629.5,12680.0,12629.5,12680.0,0,1
7/25/2022,12561.5,12617.0,12561.5,12617.0,0,1
7/26/2022,12314.75,12369.5,12314.75,12369.5,0,1
7/27/2022,12834.5,12879.0,12834.5,12879.0,0,1
7/28/2022,12954.5,12997.0,12954.5,12997.0,0,1
7/29/2022,13190.75,13242.5,13190.75,13242.5,0,1
8/1/2022,13181.75,13233.5,13181.75,13233.5,0,1
8/2/2022,13138.0,13195.0,13138.0,13195.0,0,1
8/3/2022,13496.5,13545.0,13496.5,13545.0,0,1
8/4/2022,13550.25,13600.0,13550.25,13600.0,0,1
8/5/2022,13447.0,13532.0,13447.0,13532.0,0,1
8/8/2022,13401.5,13487.0,13401.5,13487.0,0,1
8/9/2022,13241.75,13335.0,13241.75,13335.0,0,1
8/10/2022,13613.5,13695.0,13613.5,13695.0,0,1
8/11/2022,13522.25,13614.0,13522.25,13614.0,0,1
8/12/2022,13800.25,13880.0,13800.25,13880.0,0,1
8/15/2022,13903.0,13983.0,13903.0,13983.0,0,1
8/16/2022,13878.75,13963.0,13878.75,13963.0,0,1
8/17/2022,13705.0,13798.0,13705.0,13798.0,0,1
8/18/2022,13733.5,13824.0,13733.5,13824.0,0,1
8/19/2022,13480.75,13569.0,13480.75,13569.0,0,1
8/22/2022,13109.0,13207.0,13109.0,13207.0,0,1
8/23/2022,13103.0,13192.0,13103.0,13192.0,0,1
8/24/2022,13133.0,13227.0,13133.0,13227.0,0,1
8/25/2022,13365.0,13453.0,13365.0,13453.0,0,1
8/26/2022,12822.0,12918.0,12822.0,12918.0,0,1
8/29/2022,12692.75,12790.0,12692.75,12790.0,0,1
8/30/2022,12559.5,12656.0,12559.5,12656.0,0,1
8/31/2022,12551.25,12583.0,12551.25,12583.0,0,1
9/1/2022,12562.0,12590.0,12562.0,12590.0,0,1
9/2/2022,12359.5,12400.0,12359.5,12400.0,0,1
9/6/2022,12274.5,12316.0,12274.5,12316.0,0,1
9/7/2022,12526.75,12560.0,12526.75,12560.0,0,1
9/8/2022,12586.25,12620.0,12586.25,12620.0,0,1
9/9/2022,12869.5,12895.0,12869.5,12895.0,0,1
9/12/2022,13011.5,13048.0,13011.5,13048.0,0,1
9/13/2022,12630.0,12630.0,12295.75,12348.0,0,2
9/14/2022,12406.75,12454.0,12406.75,12454.0,1,1
9/15/2022,12188.0,12239.0,12188.0,12239.0,0,1
9/16/2022,12167.5,12167.5,12166.5,12166.5,0,1
9/19/2022,12198.75,12258.5,12198.75,12258.5,1,2
9/20/2022,12151.25,12156.5,12099.0,12156.5,0,2
9/21/2022,12000.0,12000.0,11900.0,11955.0,25,27
9/22/2022,11801.75,11804.75,11801.75,11804.75,23,48
9/23/2022,11617.0,11619.5,11500.0,11614.75,14,62
9/26/2022,11664.25,11664.25,11545.25,11545.25,4,64
9/27/2022,11758.25,11758.25,11551.5,11562.0,4,64
